Fecha,Gasolina superior,Gasolina regular,"Total
gasolinas",Diesel alto azufre,Diesel bajo azufre,Diesel ultra bajo azufre,Diesel,Gas licuado de petróleo,Gasolina de aviación,Kerosina,Combustible turbo jet,Bunker,Asfalto ,Petcoke,Aceites lubricantes,Grasas lubricantes,Solventes,Naftas,Ceras,Butano,Petróleo reconstituido,MTBE,Orimulsión,Mezclas oleosas,Petróleo crudo,Total importación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar/2007," 541,817.85 "," 326,317.75 ","868,135.60"," 569,451.85 ", - , - ,"569,451.85"," 399,387.22 ", 571.00 ," 51,860.10 ", - ," 676,389.41 "," 10,292.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,576,087.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr/2007," 203,441.33 "," 94,844.90 ","298,286.23"," 850,138.11 ", - , - ,"850,138.11"," 391,790.79 "," 2,541.00 "," 83,496.70 ", - ," 576,702.01 "," 11,437.00 "," 166,886.50 ", - , - , - , - , - , - , - , - , - , - , - ,"2,381,278.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May/2007," 545,587.63 "," 238,404.83 ","783,992.46"," 793,887.04 ", - , - ,"793,887.04"," 132,106.60 ", 381.00 ," 23,476.00 ", - ," 390,428.07 "," 10,752.00 "," 149,550.50 ", - , - , - , - , - , - , - , - , - , - , - ,"2,284,573.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun/2007," 441,537.39 "," 170,064.98 ","611,602.37"," 855,757.14 ", - , - ,"855,757.14"," 553,252.05 ", - ," 82,309.90 ", - ," 635,979.48 "," 6,891.00 "," 148,676.00 ", - , - , - , - , - , - , - , - , - , - , - ,"2,894,467.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul/2007," 451,180.82 "," 227,660.47 ","678,841.29"," 1,118,432.25 ", - , - ,"1,118,432.25"," 153,167.79 "," 3,220.00 "," 47,604.10 ", - ," 746,956.76 "," 12,327.00 "," 152,834.00 ", - , - , - , - , - , - , - , - , - , - , - ,"2,913,383.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug/2007," 501,840.27 "," 351,306.27 ","853,146.54"," 824,047.47 ", - , - ,"824,047.47"," 309,647.07 ", 476.00 ," 82,558.60 ", - ," 741,692.20 "," 9,273.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,820,840.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep/2007," 336,120.81 "," 181,015.83 ","517,136.64"," 497,008.84 ", - , - ,"497,008.84"," 183,484.88 "," 2,784.00 "," 68,630.10 ", - ," 425,995.94 "," 11,535.70 "," 167,480.50 ", - , - , - , - , - , - , - , - , - , - , - ,"1,874,056.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct/2007," 376,377.75 "," 312,120.18 ","688,497.93"," 885,924.86 ", - , - ,"885,924.86"," 486,194.88 ", 190.00 ," 77,376.50 ", - ," 422,763.80 "," 9,690.10 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,570,638.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov/2007," 512,550.51 "," 289,282.55 ","801,833.06"," 665,114.83 ", - , - ,"665,114.83"," 148,627.36 "," 2,229.00 "," 53,092.10 ", - ," 92,054.55 "," 10,134.10 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,773,085.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec/2007," 542,916.97 "," 222,108.35 ","765,025.32"," 812,776.59 ", - , - ,"812,776.59"," 371,098.40 ", 95.00 ," 58,973.50 ", - ," 585,035.81 "," 9,846.00 "," 311,674.00 ", - , - , - , - , - , - , - , - , - , - , - ,"2,914,524.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan/2008," 204,788.30 "," 107,885.65 ","312,673.95"," 613,819.33 ", - , - ,"613,819.33"," 522,670.52 "," 2,726.20 "," 55,618.10 ", - ," 357,826.00 "," 7,227.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,872,561.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb/2008," 545,139.83 "," 234,830.10 ","779,969.93"," 500,922.23 ", - , - ,"500,922.23"," 126,941.22 "," 2,442.50 "," 63,895.10 ", - ," 596,066.54 "," 3,575.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,073,812.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar/2008," 405,713.48 "," 241,800.33 ","647,513.81"," 1,095,743.35 ", - , - ,"1,095,743.35"," 321,294.76 ", 95.20 ," 73,114.40 ", - ," 280,414.70 "," 10,375.20 "," 146,640.07 ", - , - , - , - , - , - , - , - , - , - , - ,"2,575,191.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr/2008," 570,256.98 "," 271,554.27 ","841,811.25"," 682,042.07 ", - , - ,"682,042.07"," 296,531.95 ", 285.70 ," 61,215.00 ", - ," 644,339.91 "," 11,902.80 "," 149,627.39 ", - , - , - , - , - , - , - , - , - , - , - ,"2,687,756.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May/2008," 424,954.88 "," 242,628.16 ","667,583.04"," 710,464.76 ", - , - ,"710,464.76"," 506,589.79 "," 3,093.20 "," 64,572.90 ", - ," 848,575.95 "," 17,890.00 "," 150,762.10 ", - , - , - , - , - , - , - , - , - , - , - ,"2,969,531.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun/2008," 273,398.73 "," 177,838.70 ","451,237.43"," 817,804.84 ", - , - ,"817,804.84"," 135,630.48 ", 190.50 ," 73,918.80 ", - ," 257,332.45 "," 8,087.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,744,201.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul/2008," 384,549.70 "," 232,129.20 ","616,678.90"," 541,486.15 ", - , - ,"541,486.15"," 365,117.62 ", 190.50 ," 50,621.00 ", - ," 549,352.90 "," 9,947.00 "," 150,155.50 ", - , - , - , - , - , - , - , - , - , - , - ,"2,283,549.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug/2008," 241,881.47 "," 138,376.72 ","380,258.19"," 713,650.52 ", - , - ,"713,650.52"," 124,909.19 ", 171.40 ," 61,346.30 ", - ," 512,005.35 "," 4,575.20 "," 148,500.00 ", - , - , - , - , - , - , - , - , - , - , - ,"1,945,416.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep/2008," 423,244.17 "," 290,621.26 ","713,865.43"," 544,521.54 ", - , - ,"544,521.54"," 290,330.74 "," 1,178.60 "," 31,940.50 ", - ," 265,932.42 "," 2,631.00 "," 149,060.89 ", - , - , - , - , - , - , - , - , - , - , - ,"1,999,461.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct/2008," 329,762.30 "," 358,036.44 ","687,798.74"," 344,273.02 ", - , - ,"344,273.02"," 515,833.10 "," 3,273.70 "," 81,679.00 ", - ," 193,916.40 "," 7,436.10 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,834,210.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov/2008," 386,365.05 "," 170,365.32 ","556,730.37"," 809,439.42 ", - , - ,"809,439.42"," 304,780.71 ", 190.50 ," 40,478.60 ", - ," 467,765.33 "," 4,910.90 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,184,295.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec/2008," 458,949.42 "," 238,398.92 ","697,348.34"," 524,038.42 ", - , - ,"524,038.42"," 265,854.17 "," 3,380.00 "," 32,909.50 ", - ," 321,373.52 "," 1,132.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,846,035.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan/2009," 382,300.56 "," 202,484.53 ","584,785.09"," 941,535.71 ", - , - ,"941,535.71"," 440,807.21 ", 285.70 ," 51,282.70 ", - ," 462,619.82 "," 4,814.00 "," 165,846.18 ", - , - , - , - , - , - , - , - , - , - , - ,"2,651,976.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb/2009," 522,820.81 "," 588,346.36 ","1,111,167.17"," 914,059.40 ", - , - ,"914,059.40"," 308,898.19 ", 187.70 ," 60,857.20 ", - ," 316,669.93 "," 6,513.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,718,352.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar/2009," 626,630.99 "," 298,459.25 ","925,090.24"," 893,473.80 ", - , - ,"893,473.80"," 116,357.43 "," 2,925.00 "," 56,965.60 ", - ," 249,980.94 "," 5,116.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,249,909.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr/2009," 348,267.66 "," 182,218.96 ","530,486.62"," 816,840.02 ", - , - ,"816,840.02"," 382,796.62 ", 93.70 ," 52,516.30 ", - ," 375,412.12 "," 4,374.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,162,519.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May/2009," 341,700.48 "," 377,337.48 ","719,037.96"," 621,339.93 ", - , - ,"621,339.93"," 108,032.64 ", 256.40 ," 20,718.60 ", - ," 1,051,763.66 "," 8,390.00 "," 165,000.00 ", - , - , - , - , - , - , - , - , - , - , - ,"2,694,539.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun/2009," 589,337.79 "," 363,676.29 ","953,014.08"," 735,260.51 ", - , - ,"735,260.51"," 439,954.52 ", 273.80 ," 63,788.00 ", - ," 598,780.49 "," 2,002.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,793,073.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul/2009," 337,172.65 "," 363,911.51 ","701,084.16"," 850,806.89 ", - , - ,"850,806.89"," 451,892.83 ", 723.60 ," 40,926.60 ", - ," 427,219.03 "," 6,156.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,478,809.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug/2009," 476,525.36 "," 210,495.68 ","687,021.04"," 842,742.17 ", - , - ,"842,742.17"," 151,179.48 "," 3,389.70 "," 68,002.40 ", - ," 454,739.68 "," 7,442.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,214,516.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep/2009," 321,728.95 "," 161,783.68 ","483,512.63"," 611,966.22 ", - , - ,"611,966.22"," 265,512.40 ", 186.30 ," 48,160.70 ", - ," 417,863.18 "," 6,757.00 "," 165,190.91 ", - , - , - , - , - , - , - , - , - , - , - ,"1,999,149.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct/2009," 639,524.61 "," 375,067.23 ","1,014,591.84"," 869,366.31 ", - , - ,"869,366.31"," 294,299.57 ", 187.00 ," 53,069.80 ", - ," 547,485.85 "," 7,998.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,786,998.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov/2009," 321,859.44 "," 201,213.10 ","523,072.54"," 894,309.88 ", - , - ,"894,309.88"," 543,498.52 "," 4,171.90 "," 42,081.90 ", - ," 762,745.04 "," 6,446.00 "," 148,528.88 ", - , - , - , - , - , - , - , - , - , - , - ,"2,924,854.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec/2009," 435,416.18 "," 291,525.48 ","726,941.66"," 1,144,960.66 ", - , - ,"1,144,960.66"," 121,256.64 ", - ," 31,007.80 ", - ," 444,330.26 "," 5,081.00 "," 144,490.01 ", - , - , - , - , - , - , - , - , - , - , - ,"2,618,068.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan/2010," 318,949.72 "," 173,918.35 ","492,868.07"," 905,803.65 ", - , - ,"905,803.65"," 437,042.33 ", - ," 69,541.70 ", - ," 407,232.90 "," 7,549.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,320,037.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb/2010," 492,452.55 "," 336,005.72 ","828,458.27"," 447,271.92 ", - , - ,"447,271.92"," 410,846.40 "," 3,584.00 "," 62,958.80 ", - ," 393,505.01 "," 10,200.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,156,824.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar/2010," 303,762.94 "," 157,798.77 ","461,561.71"," 947,702.88 ", - , - ,"947,702.88"," 148,495.38 ", - ," 33,008.70 ", - ," 380,305.39 "," 11,286.10 "," 149,642.96 ", - , - , - , - , - , - , - , - , - , - , - ,"2,132,003.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr/2010," 562,996.07 "," 433,108.23 ","996,104.30"," 613,011.21 ", - , - ,"613,011.21"," 410,001.10 ", - ," 42,911.90 ", - ," 593,178.80 "," 12,568.70 "," 165,852.23 ", - , - , - , - , - , - , - , - , - , - , - ,"2,833,628.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May/2010," 429,729.38 "," 279,926.95 ","709,656.33"," 1,086,036.16 ", - , - ,"1,086,036.16"," 230,584.60 "," 3,139.00 "," 59,512.70 ", - ," 349,801.70 "," 6,994.10 "," 164,467.77 ", - , - , - , - , - , - , - , - , - , - , - ,"2,610,192.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun/2010," 464,310.80 "," 281,834.46 ","746,145.26"," 587,828.26 ", - , - ,"587,828.26"," 344,683.10 ", - ," 58,930.10 ", - ," 117,297.20 "," 2,940.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,857,823.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul/2010," 456,588.39 "," 241,994.24 ","698,582.63"," 712,889.93 ", - , - ,"712,889.93"," 461,977.95 "," 3,178.00 "," 40,989.80 ", - ," 411,546.82 "," 4,133.00 "," 145,426.27 ", - , - , - , - , - , - , - , - , - , - , - ,"2,478,724.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug/2010," 475,714.12 "," 282,509.24 ","758,223.36"," 637,252.29 ", - , - ,"637,252.29"," 236,164.31 ", - ," 65,212.00 ", - ," 212,442.70 "," 2,082.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,911,376.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep/2010," 321,134.56 "," 208,796.02 ","529,930.58"," 741,721.42 ", - , - ,"741,721.42"," 144,381.79 ", - ," 15,663.50 ", - ," 135,187.00 "," 4,161.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,571,045.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct/2010," 493,794.29 "," 392,100.62 ","885,894.91"," 630,692.56 ", - , - ,"630,692.56"," 328,472.60 "," 3,161.00 "," 43,634.60 ", - ," 301,559.20 "," 5,352.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,198,766.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov/2010," 241,062.76 "," 139,547.73 ","380,610.49"," 565,627.54 ", - , - ,"565,627.54"," 540,671.88 ", - ," 56,430.00 ", - ," 331,749.27 "," 7,402.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,882,491.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec/2010," 652,210.77 "," 430,857.95 ","1,083,068.72"," 1,135,293.92 ", - , - ,"1,135,293.92"," 286,501.74 "," 2,308.00 "," 44,591.60 ", - ," 162,229.50 "," 4,246.50 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,718,239.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan/2011," 391,997.54 "," 253,700.82 ","645,698.36"," 1,033,948.69 ", - , - ,"1,033,948.69"," 511,518.14 ", - ," 69,631.10 ", - ," 263,229.32 "," 5,497.36 "," 166,651.76 ", - , - , - , - , - , - , - , - , - , - , - ,"2,696,174.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb/2011," 437,769.48 "," 343,582.85 ","781,352.33"," 772,775.58 ", - , - ,"772,775.58"," 313,877.17 "," 2,351.00 "," 43,055.90 ", - ," 423,634.90 "," 7,033.00 "," 164,990.32 ", - , - , - , - , - , - , - , - , - , - , - ,"2,509,070.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar/2011," 445,920.27 "," 291,087.16 ","737,007.43"," 707,536.31 ", - , - ,"707,536.31"," 297,190.31 ", - ," 33,888.80 ", - ," 138,202.10 "," 10,007.90 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,923,832.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr/2011," 357,349.67 "," 326,003.71 ","683,353.38"," 767,445.36 ", - , - ,"767,445.36"," 426,380.21 ", - ," 46,347.00 ", - ," 652,855.72 "," 5,721.79 "," 209,682.55 ", - , - , - , - , - , - , - , - , - , - , - ,"2,791,786.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May/2011," 433,038.13 "," 326,566.61 ","759,604.74"," 918,940.44 ", - , - ,"918,940.44"," 238,374.12 "," 2,150.00 "," 51,018.20 ", - ," 423,250.92 "," 4,086.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,397,424.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun/2011," 354,604.94 "," 230,990.13 ","585,595.07"," 553,883.42 ", - , - ,"553,883.42"," 345,196.29 "," 3,341.00 "," 24,115.30 ", - ," 665,240.82 "," 6,274.88 "," 148,503.36 ", - , - , - , - , - , - , - , - , - , - , - ,"2,332,150.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul/2011," 369,694.76 "," 188,581.40 ","558,276.16"," 734,958.54 ", - , - ,"734,958.54"," 148,988.50 ", - ," 44,399.60 ", - ," 394,362.55 "," 11,323.38 "," 328,990.04 ", - , - , - , - , - , - , - , - , - , - , - ,"2,221,298.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug/2011," 270,765.31 "," 201,844.49 ","472,609.80"," 1,014,324.28 ", - , - ,"1,014,324.28"," 565,627.93 "," 2,176.00 "," 61,586.21 ", - ," 259,425.58 "," 9,067.45 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,384,817.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep/2011," 335,803.82 "," 260,669.22 ","596,473.04"," 795,554.71 ", - , - ,"795,554.71"," 382,310.38 ", - ," 60,244.42 ", - ," 335,474.56 "," 9,462.40 "," 166,170.51 ", - , - , - , - , - , - , - , - , - , - , - ,"2,345,690.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct/2011," 351,555.66 "," 239,711.91 ","591,267.57"," 612,133.26 ", - , - ,"612,133.26"," 319,091.05 "," 1,669.00 "," 55,766.77 ", - ," 175,576.95 "," 8,582.21 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,764,086.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov/2011," 450,212.80 "," 237,803.48 ","688,016.28"," 575,406.48 ", - , - ,"575,406.48"," 384,368.36 ", - ," 45,729.26 ", - ," 203,510.32 "," 11,408.52 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,908,439.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec/2011," 534,925.36 "," 367,820.54 ","902,745.90"," 732,921.03 ", - , - ,"732,921.03"," 141,052.55 "," 2,114.00 "," 53,946.68 ", - ," 244,547.16 "," 11,628.07 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,088,955.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan/2012," 434,648.17 "," 318,283.44 ","752,931.61"," 790,123.23 ", - , - ,"790,123.23"," 481,781.48 ", - ," 27,960.80 ", - ," 192,178.43 "," 13,869.74 "," 332,101.50 ", - , - , - , - , - , - , - , - , - , - , - ,"2,590,946.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb/2012," 372,893.49 "," 253,583.96 ","626,477.45"," 887,963.98 ", - , - ,"887,963.98"," 162,561.29 "," 2,220.00 "," 75,397.69 ", - ," 56,299.00 "," 5,723.19 "," 167,575.16 ", - , - , - , - , - , - , - , - , - , - , - ,"1,984,217.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar/2012," 354,160.85 "," 255,492.16 ","609,653.01"," 978,693.29 ", - , - ,"978,693.29"," 521,493.74 ", - ," 40,494.61 ", - ," 486,502.56 "," 16,175.69 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,653,012.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr/2012," 399,701.69 "," 189,948.79 ","589,650.48"," 697,871.28 ", - , - ,"697,871.28"," 131,958.40 "," 2,646.00 "," 21,732.04 ", - ," 424,997.52 "," 8,865.02 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,877,720.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May/2012," 380,531.85 "," 241,786.29 ","622,318.14"," 833,370.09 ", - , - ,"833,370.09"," 510,506.81 "," 1,551.00 "," 70,939.56 ", - ," 427,414.42 "," 12,714.50 "," 169,754.09 ", - , - , - , - , - , - , - , - , - , - , - ,"2,648,568.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun/2012," 550,379.33 "," 320,566.69 ","870,946.02"," 767,124.65 ", - , - ,"767,124.65"," 527,672.26 "," 1,870.00 "," 47,391.70 ", - ," 490,228.51 "," 5,405.19 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,710,638.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul/2012," 271,509.20 "," 142,232.47 ","413,741.67"," 1,021,995.90 ", - , - ,"1,021,995.90"," 165,424.21 ", - ," 70,228.77 ", - ," 293,113.09 "," 11,297.69 ", - , - , - , - , - , - , - , - , - , - , - , - ,"1,975,801.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug/2012," 361,307.20 "," 263,677.23 ","624,984.43"," 626,706.23 ", - , - ,"626,706.23"," 387,892.07 ", - ," 65,574.80 ", - ," 76,969.26 "," 13,907.62 "," 148,916.30 ", - , - , - , - , - , - , - , - , - , - , - ,"1,944,950.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep/2012," 372,989.29 "," 201,347.56 ","574,336.85"," 619,651.27 ", - , - ,"619,651.27"," 530,897.79 "," 2,766.00 "," 56,595.70 ", - ," 323,767.51 "," 6,813.86 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,114,828.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct/2012," 600,094.03 "," 374,301.51 ","974,395.54"," 463,054.77 ", - , - ,"463,054.77"," 162,208.43 ", - ," 33,639.00 ", - ," 378,149.37 "," 2,242.12 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,013,689.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov/2012," 359,818.54 "," 197,398.80 ","557,217.34"," 538,552.89 ", - , - ,"538,552.89"," 569,345.86 "," 2,651.00 "," 37,111.56 ", - ," 456,468.18 ", - ," 147,071.21 ", - , - , - , - , - , - , - , - , - , - , - ,"2,308,418.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec/2012," 419,029.17 "," 287,980.58 ","707,009.75"," 1,324,780.96 ", - , - ,"1,324,780.96"," 152,926.76 ", 95.20 ," 43,950.37 ", - ," 273,182.16 ", - ," 149,085.15 ", - , - , - , - , - , - , - , - , - , - , - ,"2,651,030.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan/2013," 433,924.69 "," 396,416.84 ","830,341.53"," 749,266.68 ", - , - ,"749,266.68"," 575,318.45 ", 190.48 ," 57,437.01 ", - ," 361,207.18 ", - ," 150,030.49 ", - , - , - , - , - , - , - , - , - , - , - ,"2,723,791.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb/2013," 470,483.98 "," 235,502.58 ","705,986.56"," 709,843.02 ", - , - ,"709,843.02"," 142,772.81 "," 1,047.62 "," 55,641.80 ", - ," 325,080.10 ", - ," 168,305.17 ", - , - , - , - , - , - , - , - , - , - , - ,"2,108,677.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar/2013," 429,974.17 "," 439,386.62 ","869,360.79"," 832,627.57 ", - , - ,"832,627.57"," 569,013.24 "," 3,183.88 "," 19,570.11 ", - ," 231,802.56 "," 3,879.00 ", - , - , - , - , - , - , - , - , - , - , - , - ,"2,529,437.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr/2013," 430,259.18 "," 274,680.65 ","704,939.83"," 860,094.78 ", - , - ,"860,094.78"," 508,649.45 ", - ," 50,291.42 ", - ," 337,655.21 ", - , - , - , - , - , - , - , - , - , - , - , - , - ,"2,461,630.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May/2013," 532,379.66 "," 281,823.20 ","814,202.86"," 1,202,187.85 ", - , - ,"1,202,187.85"," 181,461.60 ", 797.62 ," 73,024.85 ", - ," 331,393.56 ", - ," 180,944.23 ", - , - , - , - , - , - , - , - , - , - , - ,"2,784,012.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
