,Fecha,Gasolina superior,Gasolina regular,"Total
gasolinas",Diesel alto azufre,Diesel bajo azufre,Diesel ultra bajo azufre,Diesel,Gas licuado de petróleo,Gasolina de aviación,Kerosina,Turbo jet,Bunker,Asfalto,PetCoke,Aceites lubricantes,Grasas lubricantes,Solventes,Naftas,Ceras,Petróleo crudo,Butano,Orimulsión,"Mezclas
oleosas",Total Consumo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2000," 308,156.82 "," 202,645.20 "," 510,802.02 "," 634,667.06 ", -   , -   ," 634,667.06 "," 194,410.48 "," 1,426.00 "," 64,026.09 ", -   ," 296,766.99 "," 48,446.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,750,544.64 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2000," 307,766.31 "," 205,530.96 "," 513,297.27 "," 642,380.66 ", -   , -   ," 642,380.66 "," 174,710.55 "," 1,458.00 "," 62,660.30 ", -   ," 328,116.44 "," 50,597.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,773,220.22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2000," 331,910.29 "," 229,499.56 "," 561,409.85 "," 699,807.25 ", -   , -   ," 699,807.25 "," 189,234.07 "," 1,503.00 "," 61,361.99 ", -   ," 368,589.63 "," 27,593.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,909,498.79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2000," 315,648.08 "," 210,680.40 "," 526,328.48 "," 586,803.98 ", -   , -   ," 586,803.98 "," 174,330.61 "," 1,561.00 "," 61,814.32 ", -   ," 396,300.47 "," 53,794.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,800,932.86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2000," 319,667.97 "," 208,164.34 "," 527,832.31 "," 656,948.20 ", -   , -   ," 656,948.20 "," 191,745.15 "," 1,642.00 "," 54,098.32 ", -   ," 449,368.92 "," 60,137.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,941,771.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2000," 300,347.70 "," 195,088.74 "," 495,436.44 "," 570,919.88 ", -   , -   ," 570,919.88 "," 196,321.93 "," 1,641.00 "," 60,390.32 ", -   ," 404,033.69 "," 40,623.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,769,366.26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2000," 308,305.93 "," 204,556.77 "," 512,862.70 "," 576,436.02 ", -   , -   ," 576,436.02 "," 192,344.50 "," 1,598.00 "," 61,931.56 ", -   ," 291,436.20 "," 36,670.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,673,278.98 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2000," 323,011.86 "," 218,388.51 "," 541,400.37 "," 593,770.77 ", -   , -   ," 593,770.77 "," 203,727.08 "," 1,438.00 "," 70,821.94 ", -   ," 373,811.63 "," 25,033.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,810,002.79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2000," 326,455.72 "," 213,906.96 "," 540,362.68 "," 590,145.40 ", -   , -   ," 590,145.40 "," 194,565.10 "," 1,469.00 "," 58,960.01 ", -   ," 322,718.89 "," 16,906.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,725,127.08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2000," 323,843.63 "," 213,606.65 "," 537,450.28 "," 641,113.36 ", -   , -   ," 641,113.36 "," 210,261.83 "," 1,475.00 "," 63,794.12 ", -   ," 260,955.42 "," 22,070.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,737,120.01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2000," 320,788.08 "," 209,227.48 "," 530,015.56 "," 657,086.30 ", -   , -   ," 657,086.30 "," 205,027.95 "," 1,498.00 "," 65,733.00 ", -   ," 310,274.26 "," 25,659.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,795,294.07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2000," 366,987.56 "," 230,020.70 "," 597,008.26 "," 673,282.26 ", -   , -   ," 673,282.26 "," 200,247.56 "," 1,501.00 "," 68,848.50 ", -   ," 284,045.83 "," 20,430.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,845,363.41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2001," 300,242.78 "," 164,547.35 "," 464,790.13 "," 569,328.79 ", -   , -   ," 569,328.79 "," 179,405.99 "," 1,755.58 "," 69,691.25 ", -   ," 399,107.63 "," 30,002.22 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,714,081.59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2001," 301,483.40 "," 174,838.81 "," 476,322.21 "," 597,749.83 ", -   , -   ," 597,749.83 "," 167,818.14 "," 1,510.58 "," 56,326.42 ", -   ," 404,897.00 "," 34,407.57 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,739,031.76 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2001," 355,572.83 "," 201,992.65 "," 557,565.48 "," 736,085.97 ", -   , -   ," 736,085.97 "," 186,397.33 "," 1,602.58 "," 68,208.99 ", -   ," 406,269.28 "," 32,274.68 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,988,404.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2001," 355,826.76 "," 198,683.39 "," 554,510.15 "," 606,257.66 ", -   , -   ," 606,257.66 "," 175,820.35 "," 1,355.58 "," 66,697.90 ", -   ," 397,689.22 "," 26,986.96 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,829,317.82 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2001," 336,040.04 "," 182,504.09 "," 518,544.13 "," 664,082.66 ", -   , -   ," 664,082.66 "," 178,303.33 "," 1,273.58 "," 61,641.63 ", -   ," 494,837.73 "," 29,776.72 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,948,459.78 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2001," 308,804.70 "," 201,379.48 "," 510,184.18 "," 559,333.03 ", -   , -   ," 559,333.03 "," 177,826.93 "," 1,171.58 "," 57,796.09 ", -   ," 385,382.02 "," 26,759.22 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,718,453.05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2001," 350,501.97 "," 214,980.24 "," 565,482.21 "," 589,452.73 ", -   , -   ," 589,452.73 "," 191,041.99 "," 1,637.58 "," 67,033.45 ", -   ," 482,085.37 "," 24,312.29 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,921,045.63 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2001," 348,414.65 "," 204,646.77 "," 553,061.42 "," 568,546.37 ", -   , -   ," 568,546.37 "," 190,295.99 "," 1,412.58 "," 64,093.29 ", -   ," 470,955.27 "," 25,226.00 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,873,590.93 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2001," 324,393.96 "," 188,292.35 "," 512,686.31 "," 533,108.39 ", -   , -   ," 533,108.39 "," 184,039.99 "," 1,710.58 "," 51,773.04 ", -   ," 387,235.78 "," 20,603.10 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,691,157.20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2001," 366,261.63 "," 225,240.95 "," 591,502.58 "," 603,371.18 ", -   , -   ," 603,371.18 "," 206,176.99 "," 1,102.58 "," 56,193.31 ", -   ," 412,617.56 "," 29,817.10 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,900,781.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2001," 351,890.63 "," 210,324.95 "," 562,215.58 "," 626,156.18 ", -   , -   ," 626,156.18 "," 201,335.99 "," 1,791.58 "," 53,500.31 ", -   ," 606,966.56 "," 22,299.10 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 2,074,265.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2001," 403,561.63 "," 223,209.95 "," 626,771.58 "," 664,190.18 ", -   , -   ," 664,190.18 "," 209,792.99 ", 979.58 ," 60,508.31 ", -   ," 402,835.56 "," 19,283.10 ", -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ," 1,984,361.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2002," 368,935.53 "," 200,309.85 "," 569,245.38 "," 726,672.60 ", -   , -   ," 726,672.60 "," 196,068.61 "," 1,722.92 "," 51,969.77 ", -   ," 512,580.55 "," 16,971.66 ", -   , -   , -   , -   , -   , -   ," 37,593.98 ", -   , -   , -   ," 2,112,825.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2002," 348,917.79 "," 183,119.34 "," 532,037.13 "," 694,344.78 ", -   , -   ," 694,344.78 "," 180,209.80 ", 923.92 ," 42,796.92 ", -   ," 506,069.63 "," 22,834.54 ", -   , -   , -   , -   , -   , -   ," 85,710.75 ", -   , -   , -   ," 2,064,927.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2002," 385,044.97 "," 212,711.71 "," 597,756.68 "," 656,379.29 ", -   , -   ," 656,379.29 "," 186,680.97 "," 1,082.92 "," 53,352.86 ", -   ," 446,878.07 "," 22,891.19 ", -   , -   , -   , -   , -   , -   ," 64,873.73 ", -   , -   , -   ," 2,029,895.69 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2002," 379,741.98 "," 204,765.62 "," 584,507.60 "," 683,646.17 ", -   , -   ," 683,646.17 "," 196,167.16 "," 1,295.92 "," 51,056.14 ", -   ," 450,736.26 "," 35,584.54 ", -   , -   , -   , -   , -   , -   ," 40,923.47 ", -   , -   , -   ," 2,043,917.24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2002," 375,054.64 "," 201,083.51 "," 576,138.15 "," 707,165.47 ", -   , -   ," 707,165.47 "," 201,612.36 "," 1,671.92 "," 52,716.55 ", -   ," 539,547.91 "," 27,945.59 ", -   , -   , -   , -   , -   , -   ," 62,407.67 ", -   , -   , -   ," 2,169,205.60 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2002," 371,138.59 "," 187,629.42 "," 558,768.01 "," 667,820.71 ", -   , -   ," 667,820.71 "," 193,024.40 ", 638.92 ," 50,501.35 ", -   ," 456,986.27 "," 20,228.04 ", -   , -   , -   , -   , -   , -   ," 22,963.62 ", -   , -   , -   ," 1,970,931.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2002," 399,944.65 "," 201,692.64 "," 601,637.29 "," 656,761.60 ", -   , -   ," 656,761.60 "," 204,196.24 "," 2,062.92 "," 55,179.82 ", -   ," 492,323.44 "," 14,042.27 ", -   , -   , -   , -   , -   , -   ," 48,749.90 ", -   , -   , -   ," 2,074,953.47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2002," 392,355.62 "," 205,240.77 "," 597,596.39 "," 657,099.74 ", -   , -   ," 657,099.74 "," 213,625.43 "," 1,825.92 "," 51,119.79 ", -   ," 429,935.51 "," 13,715.92 ", -   , -   , -   , -   , -   , -   ," 13,351.58 ", -   , -   , -   ," 1,978,270.27 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2002," 347,191.44 "," 177,614.80 "," 524,806.24 "," 653,664.60 ", -   , -   ," 653,664.60 "," 209,849.76 "," 1,416.92 "," 46,923.97 ", -   ," 381,600.34 "," 13,512.87 ", -   , -   , -   , -   , -   , -   ," 49,713.58 ", -   , -   , -   ," 1,881,488.26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2002," 381,595.20 "," 203,097.24 "," 584,692.44 "," 653,053.27 ", -   , -   ," 653,053.27 "," 212,932.33 "," 1,834.92 "," 61,834.38 ", -   ," 320,349.21 "," 10,066.27 ", -   , -   , -   , -   , -   , -   ," 40,876.58 ", -   , -   , -   ," 1,885,639.38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2002," 384,334.22 "," 207,629.81 "," 591,964.03 "," 671,401.33 ", -   , -   ," 671,401.33 "," 210,000.55 "," 1,552.92 "," 50,783.20 ", -   ," 438,764.90 "," 16,772.08 ", -   , -   , -   , -   , -   , -   ," 43,455.58 ", -   , -   , -   ," 2,024,694.57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2002," 400,645.42 "," 199,619.27 "," 600,264.69 "," 676,192.45 ", -   , -   ," 676,192.45 "," 223,830.40 "," 1,397.92 "," 55,123.28 ", -   ," 490,960.95 "," 13,946.07 ", -   , -   , -   , -   , -   , -   ," 52,341.58 ", -   , -   , -   ," 2,114,057.32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2003," 376,516.58 "," 193,713.62 "," 570,230.20 "," 769,843.30 ", -   , -   ," 769,843.30 "," 213,268.98 "," 2,009.00 "," 55,260.55 ", -   ," 459,765.40 "," 19,127.77 ", -   , -   , -   , -   , -   , -   ," 23,392.00 ", -   , -   , -   ," 2,112,897.20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2003," 355,760.81 "," 184,354.61 "," 540,115.42 "," 709,783.58 ", -   , -   ," 709,783.58 "," 206,815.01 "," 1,166.00 "," 45,243.65 ", -   ," 377,181.42 "," 34,700.38 ", -   , -   , -   , -   , -   , -   ," 61,772.00 ", -   , -   , -   ," 1,976,777.46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2003," 361,880.87 "," 201,443.37 "," 563,324.24 "," 786,484.49 ", -   , -   ," 786,484.49 "," 216,427.95 "," 2,039.00 "," 51,161.05 ", -   ," 516,535.35 "," 56,138.58 ", -   , -   , -   , -   , -   , -   ," 94,892.00 ", -   , -   , -   ," 2,287,002.66 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2003," 377,395.17 "," 219,004.31 "," 596,399.48 "," 709,626.39 ", -   , -   ," 709,626.39 "," 204,403.51 "," 1,469.00 "," 50,488.24 ", -   ," 502,634.98 "," 47,408.44 ", -   , -   , -   , -   , -   , -   ," 36,935.00 ", -   , -   , -   ," 2,149,365.04 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2003," 390,624.27 "," 200,407.18 "," 591,031.45 "," 755,982.05 ", -   , -   ," 755,982.05 "," 216,452.75 "," 1,387.00 "," 50,951.19 ", -   ," 565,746.99 "," 49,995.62 ", -   , -   , -   , -   , -   , -   ," 106,406.00 ", -   , -   , -   ," 2,337,953.05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2003," 346,941.84 "," 168,327.72 "," 515,269.56 "," 641,540.08 ", -   , -   ," 641,540.08 "," 212,069.04 "," 1,309.00 "," 50,662.66 ", -   ," 410,520.40 "," 37,720.89 ", -   , -   , -   , -   , -   , -   ," 61,528.00 ", -   , -   , -   ," 1,930,619.63 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2003," 377,178.84 "," 174,317.57 "," 551,496.41 "," 631,704.12 ", -   , -   ," 631,704.12 "," 231,172.01 "," 1,662.00 "," 59,604.95 ", -   ," 438,350.49 "," 38,616.19 ", -   , -   , -   , -   , -   , -   ," 57,764.00 ", -   , -   , -   ," 2,010,370.17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2003," 355,682.72 "," 171,665.05 "," 527,347.77 "," 613,428.55 ", -   , -   ," 613,428.55 "," 222,312.71 "," 1,152.00 "," 54,601.10 ", -   ," 464,485.57 "," 35,878.39 ", -   , -   , -   , -   , -   , -   ," 40,642.00 ", -   , -   , -   ," 1,959,848.09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2003," 348,659.02 "," 174,757.95 "," 523,416.97 "," 582,989.47 ", -   , -   ," 582,989.47 "," 225,703.05 "," 1,617.00 "," 52,876.98 ", -   ," 357,778.24 "," 41,167.35 ", -   , -   , -   , -   , -   , -   ," 61,611.60 ", -   , -   , -   ," 1,847,160.66 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2003," 392,041.78 "," 209,314.45 "," 601,356.23 "," 722,763.60 ", -   , -   ," 722,763.60 "," 239,665.04 "," 1,115.00 "," 54,999.76 ", -   ," 614,187.67 "," 32,848.56 ", -   , -   , -   , -   , -   , -   ," 52,466.00 ", -   , -   , -   ," 2,319,401.86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2003," 330,640.23 "," 168,510.00 "," 499,150.23 "," 639,828.39 ", -   , -   ," 639,828.39 "," 229,612.35 ", 612.00 ," 56,216.77 ", -   ," 697,861.80 "," 38,513.22 ", -   , -   , -   , -   , -   , -   ," 65,943.03 ", -   , -   , -   ," 2,227,737.79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2003," 391,327.66 "," 196,081.99 "," 587,409.65 "," 652,872.45 ", -   , -   ," 652,872.45 "," 247,544.64 ", 903.00 ," 61,415.10 ", -   ," 340,583.67 "," 31,050.77 ", -   , -   , -   , -   , -   , -   ," 58,499.66 ", -   , -   , -   ," 1,980,278.94 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2004," 381,547.72 "," 203,975.57 "," 585,523.29 "," 656,987.40 ", -   , -   ," 656,987.40 "," 235,284.97 "," 1,295.00 "," 54,764.80 ", -   ," 430,693.77 "," 31,681.40 "," 83,419.99 ", -   , -   , -   , -   , -   ," 87,146.00 ", -   , -   , -   ," 2,166,796.61 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2004," 339,576.46 "," 180,290.24 "," 519,866.70 "," 659,540.43 ", -   , -   ," 659,540.43 "," 213,288.68 "," 2,734.00 "," 50,279.30 ", -   ," 381,997.15 "," 34,556.73 "," 40,040.00 ", -   , -   , -   , -   , -   ," 74,043.00 ", -   ," 48,278.00 ", -   ," 2,024,623.99 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2004," 379,687.46 "," 206,455.62 "," 586,143.08 "," 746,236.84 ", -   , -   ," 746,236.84 "," 233,426.35 "," 1,238.00 "," 57,919.10 ", -   ," 426,729.00 "," 39,057.06 "," 47,740.00 ", -   , -   , -   , -   , -   ," 59,087.00 ", -   ," 113,372.00 ", -   ," 2,310,948.43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2004," 357,595.81 "," 182,379.92 "," 539,975.73 "," 633,766.06 ", -   , -   ," 633,766.06 "," 217,530.88 "," 1,124.00 "," 59,607.60 ", -   ," 368,839.70 "," 41,073.00 "," 63,398.50 ", -   , -   , -   , -   , -   ," 34,697.00 ", -   ," 146,362.00 ", -   ," 2,106,374.47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2004," 322,596.73 "," 160,741.90 "," 483,338.63 "," 556,369.70 ", -   , -   ," 556,369.70 "," 225,959.05 ", 968.00 ," 60,199.10 ", -   ," 400,866.77 "," 31,988.71 "," 79,761.00 ", -   , -   , -   , -   , -   ," 52,403.00 ", -   ," 176,927.00 ", -   ," 2,068,780.96 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2004," 318,811.50 "," 164,782.50 "," 483,594.00 "," 560,393.48 ", -   , -   ," 560,393.48 "," 225,673.46 ", 776.00 ," 55,658.60 ", -   ," 335,267.91 "," 45,451.10 "," 67,864.50 ", -   , -   , -   , -   , -   ," 60,590.00 ", -   ," 161,297.00 ", -   ," 1,996,566.05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2004," 346,413.66 "," 182,642.41 "," 529,056.07 "," 583,098.55 ", -   , -   ," 583,098.55 "," 243,064.07 "," 1,725.00 "," 68,394.80 ", -   ," 320,546.15 "," 29,127.74 "," 68,343.00 ", -   , -   , -   , -   , -   ," 39,999.00 ", -   ," 176,388.00 ", -   ," 2,059,742.38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2004," 390,304.28 "," 207,432.80 "," 597,737.08 "," 699,610.80 ", -   , -   ," 699,610.80 "," 236,324.77 ", 759.00 ," 62,772.70 ", -   ," 333,848.59 "," 30,990.92 "," 64,845.00 ", -   , -   , -   , -   , -   ," 40,389.00 ", -   ," 184,302.00 ", -   ," 2,251,579.86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2004," 364,689.84 "," 194,240.55 "," 558,930.39 "," 612,639.57 ", -   , -   ," 612,639.57 "," 225,204.18 "," 1,418.00 "," 53,387.80 ", -   ," 376,693.43 "," 24,259.26 ", -   , -   , -   , -   , -   , -   ," 26,770.00 ", -   ," 174,244.00 ", -   ," 2,053,546.63 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2004," 380,441.55 "," 200,323.53 "," 580,765.08 "," 619,084.79 ", -   , -   ," 619,084.79 "," 229,626.06 "," 1,886.00 "," 59,383.30 ", -   ," 323,360.76 "," 18,477.29 "," 130,845.00 ", -   , -   , -   , -   , -   ," 40,583.00 ", -   ," 171,384.00 ", -   ," 2,175,395.28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2004," 378,498.60 "," 214,509.65 "," 593,008.25 "," 705,298.16 ", -   , -   ," 705,298.16 "," 225,593.82 "," 1,435.00 "," 56,250.20 ", -   ," 328,267.45 "," 18,502.20 "," 69,437.50 ", -   , -   , -   , -   , -   ," 37,413.09 ", -   ," 158,324.00 ", -   ," 2,193,529.67 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dec/2004," 429,109.10 "," 236,733.03 "," 665,842.13 "," 761,864.30 ", -   , -   ," 761,864.30 "," 241,915.01 "," 1,419.00 "," 63,695.80 ", -   ," 289,338.80 "," 14,061.36 "," 79,546.50 ", -   , -   , -   , -   , -   ," 43,894.00 ", -   ," 180,450.00 ", -   ," 2,342,026.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan/2005," 321,382.14 "," 209,901.60 "," 531,283.74 "," 724,692.36 ", -   , -   ," 724,692.36 "," 227,154.97 "," 1,497.00 "," 10,015.10 "," 48,943.20 "," 260,522.63 "," 17,015.36 "," 98,428.00 ", -   , -   , -   , -   , -   ," 31,108.09 ", -   ," 148,655.00 ", -   ," 2,099,315.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Feb/2005," 375,768.83 "," 198,775.61 "," 574,544.44 "," 717,116.77 ", -   , -   ," 717,116.77 "," 211,814.38 "," 1,705.00 "," 9,557.40 "," 39,285.80 "," 280,847.96 "," 29,448.99 "," 64,718.50 ", -   , -   , -   , -   , -   ," 43,384.28 ", -   ," 152,244.00 ", -   ," 2,124,667.52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mar/2005," 410,241.93 "," 231,358.58 "," 641,600.51 "," 802,139.58 ", -   , -   ," 802,139.58 "," 224,387.03 "," 1,282.00 "," 9,416.30 "," 48,358.60 "," 404,657.12 "," 38,075.98 "," 92,735.50 ", -   , -   , -   , -   , -   ," 32,149.00 ", -   ," 168,846.00 ", -   ," 2,463,647.62 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Apr/2005," 389,737.16 "," 225,644.89 "," 615,382.05 "," 803,996.93 ", -   , -   ," 803,996.93 "," 218,555.21 ", 917.00 ," 5,506.20 "," 39,340.90 "," 387,064.14 "," 40,602.97 "," 131,785.50 ", -   , -   , -   , -   , -   ," 47,388.00 ", -   ," 182,433.00 ", -   ," 2,472,971.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,May/2005," 343,762.52 "," 187,048.26 "," 530,810.78 "," 715,360.44 ", -   , -   ," 715,360.44 "," 230,568.15 "," 1,335.00 "," 6,820.90 "," 36,827.20 "," 506,432.44 "," 40,536.60 "," 129,277.50 ", -   , -   , -   , -   , -   ," 55,515.00 ", -   ," 167,907.00 ", -   ," 2,421,391.01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jun/2005," 351,906.82 "," 202,161.79 "," 554,068.61 "," 681,743.36 ", -   , -   ," 681,743.36 "," 223,151.26 "," 1,412.00 "," 8,013.70 "," 44,188.10 "," 562,186.30 "," 39,064.02 "," 69,657.50 ", -   , -   , -   , -   , -   ," 55,190.00 ", -   ," 166,798.00 ", -   ," 2,405,472.85 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jul/2005," 389,172.65 "," 213,821.77 "," 602,994.42 "," 678,614.47 ", -   , -   ," 678,614.47 "," 236,140.08 "," 1,678.00 "," 5,335.40 "," 50,690.50 "," 334,178.36 "," 34,049.77 "," 64,702.00 ", -   , -   , -   , -   , -   ," 50,986.00 ", -   ," 122,064.00 ", -   ," 2,181,433.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aug/2005," 396,871.12 "," 212,696.38 "," 609,567.50 "," 693,681.13 ", -   , -   ," 693,681.13 "," 242,734.74 "," 1,106.00 "," 8,509.90 "," 47,309.30 "," 305,370.13 "," 29,237.36 "," 86,713.00 ", -   , -   , -   , -   , -   ," 61,600.00 ", -   ," 158,944.00 ", -   ," 2,244,773.06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sep/2005," 378,887.62 "," 196,776.87 "," 575,664.49 "," 666,258.37 ", -   , -   ," 666,258.37 "," 223,283.87 "," 1,309.00 "," 5,904.70 "," 40,131.20 "," 238,571.81 "," 26,273.57 "," 87,345.50 ", -   , -   , -   , -   , -   ," 11,689.00 ", -   ," 103,761.00 ", -   ," 1,980,192.51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oct/2005," 328,052.56 "," 192,270.24 "," 520,322.80 "," 589,830.24 ", -   , -   ," 589,830.24 "," 213,139.58 ", 996.00 ," 7,862.90 "," 49,322.50 "," 230,464.40 "," 5,405.34 "," 84,210.50 ", -   , -   , -   , -   , -   ," 7,770.00 ", -   ," 91,025.00 ", -   ," 1,800,349.26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nov/2005," 360,869.14 "," 185,251.12 "," 546,120.26 "," 701,255.47 ", -   , -   ," 701,255.47 "," 222,988.53 "," 1,624.00 "," 7,266.30 "," 23,955.90 "," 302,297.60 "," 13,712.31 "," 77,429.00 ", -   , -   , -   , -   , -   ," 35,384.00 ", -   ," 183,012.00 ", -   ," 2,115,045.37 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
